iteration, x, y, value
7207,0.0045756055,-0.4786533,0.0027657659
7208,0.0045756055,-0.4786533,0.0027657659
7209,0.0045756055,-0.4786533,0.0027657659
7210,0.0045756055,-0.4786533,0.0027657659
7211,0.0045756055,-0.4786533,0.0027657659
7212,0.0045756055,-0.4786533,0.0027657659
7213,0.0045756055,-0.4786533,0.0027657659
7214,0.0045756055,-0.4786533,0.0027657659
7215,0.0045756055,-0.4786533,0.0027657659
7216,0.0045756055,-0.4786533,0.0027657659
7217,0.0045756055,-0.4786533,0.0027657659
7218,0.0045756055,-0.4786533,0.0027657659
7219,0.0045756055,-0.4786533,0.0027657659
7220,0.0045756055,-0.4786533,0.0027657659
7221,0.0045756055,-0.4786533,0.0027657659
7222,0.0045756055,-0.4786533,0.0027657659
7223,0.0045756055,-0.4786533,0.0027657659
7224,0.0045756055,-0.4786533,0.0027657659
7225,0.0045756055,-0.4786533,0.0027657659
7226,0.0045756055,-0.4786533,0.0027657659
7227,0.0045756055,-0.4786533,0.0027657659
7228,0.0045756055,-0.4786533,0.0027657659
7229,0.0045756055,-0.4786533,0.0027657659
7230,0.0045756055,-0.4786533,0.0027657659
7231,0.0045756055,-0.4786533,0.0027657659
7232,0.0045756055,-0.4786533,0.0027657659
7233,0.0045756055,-0.4786533,0.0027657659
7234,0.0045756055,-0.4786533,0.0027657659
7235,0.0045756055,-0.4786533,0.0027657659
7236,0.0045756055,-0.4786533,0.0027657659
7237,0.0045756055,-0.4786533,0.0027657659
7238,0.0045756055,-0.4786533,0.0027657659
7239,0.0045756055,-0.4786533,0.0027657659
7240,0.0045756055,-0.4786533,0.0027657659
7241,0.0045756055,-0.4786533,0.0027657659
7242,0.0045756055,-0.4786533,0.0027657659
7243,0.0045756055,-0.4786533,0.0027657659
7244,0.0045756055,-0.4786533,0.0027657659
7245,0.0045756055,-0.4786533,0.0027657659
7246,0.0045756055,-0.4786533,0.0027657659
7247,0.0045756055,-0.4786533,0.0027657659
7248,0.0045756055,-0.4786533,0.0027657659
7249,0.0045756055,-0.4786533,0.0027657659
7250,0.0045756055,-0.4786533,0.0027657659
7251,0.0045756055,-0.4786533,0.0027657659
7252,0.0045756055,-0.4786533,0.0027657659
7253,0.0045756055,-0.4786533,0.0027657659
7254,0.0045756055,-0.4786533,0.0027657659
7255,0.0045756055,-0.4786533,0.0027657659
7256,0.0045756055,-0.4786533,0.0027657659
7257,0.0045756055,-0.4786533,0.0027657659
7258,0.0045756055,-0.4786533,0.0027657659
7259,0.0045756055,-0.4786533,0.0027657659
7260,0.0045756055,-0.4786533,0.0027657659
7261,0.0045756055,-0.4786533,0.0027657659
7262,0.0045756055,-0.4786533,0.0027657659
7263,0.0045756055,-0.4786533,0.0027657659
7264,0.0045756055,-0.4786533,0.0027657659
7265,0.0045756055,-0.4786533,0.0027657659
7266,0.0045756055,-0.4786533,0.0027657659
7267,0.0045756055,-0.4786533,0.0027657659
7268,0.0045756055,-0.4786533,0.0027657659
7269,0.0045756055,-0.4786533,0.0027657659
7270,0.0045756055,-0.4786533,0.0027657659
7271,0.0045756055,-0.4786533,0.0027657659
7272,0.0045756055,-0.4786533,0.0027657659
7273,0.0045756055,-0.4786533,0.0027657659
7274,0.0045756055,-0.4786533,0.0027657659
7275,0.0045756055,-0.4786533,0.0027657659
7276,0.0045756055,-0.4786533,0.0027657659
7277,0.0045756055,-0.4786533,0.0027657659
7278,0.0045756055,-0.4786533,0.0027657659
7279,0.0045756055,-0.4786533,0.0027657659
7280,0.0045756055,-0.4786533,0.0027657659
7281,0.0045756055,-0.4786533,0.0027657659
7282,0.0045756055,-0.4786533,0.0027657659
7283,0.0045756055,-0.4786533,0.0027657659
7284,0.0045756055,-0.4786533,0.0027657659
7285,0.0045756055,-0.4786533,0.0027657659
7286,0.0045756055,-0.4786533,0.0027657659
7287,0.0045756055,-0.4786533,0.0027657659
7288,0.0045756055,-0.4786533,0.0027657659
7289,0.0045756055,-0.4786533,0.0027657659
7290,0.0045756055,-0.4786533,0.0027657659
7291,0.0045756055,-0.4786533,0.0027657659
7292,0.0045756055,-0.4786533,0.0027657659
7293,0.0045756055,-0.4786533,0.0027657659
7294,0.0045756055,-0.4786533,0.0027657659
7295,0.0045756055,-0.4786533,0.0027657659
7296,0.0045756055,-0.4786533,0.0027657659
7297,0.0045756055,-0.4786533,0.0027657659
7298,0.0045756055,-0.4786533,0.0027657659
7299,0.0045756055,-0.4786533,0.0027657659
7300,0.0045756055,-0.4786533,0.0027657659
7301,0.0045756055,-0.4786533,0.0027657659
7302,0.0045756055,-0.4786533,0.0027657659
7303,0.0045756055,-0.4786533,0.0027657659
7304,0.0045756055,-0.4786533,0.0027657659
7305,0.0045756055,-0.4786533,0.0027657659
7306,0.0045756055,-0.4786533,0.0027657659
7307,0.0045756055,-0.4786533,0.0027657659
7308,0.0045756055,-0.4786533,0.0027657659
7309,0.0045756055,-0.4786533,0.0027657659
7310,0.0045756055,-0.4786533,0.0027657659
7311,0.0045756055,-0.4786533,0.0027657659
7312,0.0045756055,-0.4786533,0.0027657659
7313,0.0045756055,-0.4786533,0.0027657659
7314,0.0045756055,-0.4786533,0.0027657659
7315,0.0045756055,-0.4786533,0.0027657659
7316,0.0045756055,-0.4786533,0.0027657659
7317,0.0045756055,-0.4786533,0.0027657659
7318,0.0045756055,-0.4786533,0.0027657659
7319,0.0045756055,-0.4786533,0.0027657659
7320,0.0045756055,-0.4786533,0.0027657659
7321,0.0045756055,-0.4786533,0.0027657659
7322,0.0045756055,-0.4786533,0.0027657659
7323,0.0045756055,-0.4786533,0.0027657659
7324,0.0045756055,-0.4786533,0.0027657659
7325,0.0045756055,-0.4786533,0.0027657659
7326,0.0045756055,-0.4786533,0.0027657659
7327,0.0045756055,-0.4786533,0.0027657659
7328,0.0045756055,-0.4786533,0.0027657659
7329,0.0045756055,-0.4786533,0.0027657659
7330,0.0045756055,-0.4786533,0.0027657659
7331,0.0045756055,-0.4786533,0.0027657659
7332,0.0045756055,-0.4786533,0.0027657659
7333,0.0045756055,-0.4786533,0.0027657659
7334,0.0045756055,-0.4786533,0.0027657659
7335,0.0045756055,-0.4786533,0.0027657659
7336,0.0045756055,-0.4786533,0.0027657659
7337,0.0045756055,-0.4786533,0.0027657659
7338,0.0045756055,-0.4786533,0.0027657659
7339,0.0045756055,-0.4786533,0.0027657659
7340,0.0045756055,-0.4786533,0.0027657659
7341,0.0045756055,-0.4786533,0.0027657659
7342,0.0045756055,-0.4786533,0.0027657659
7343,0.0045756055,-0.4786533,0.0027657659
7344,0.0045756055,-0.4786533,0.0027657659
7345,0.0045756055,-0.4786533,0.0027657659
7346,0.0045756055,-0.4786533,0.0027657659
7347,0.0045756055,-0.4786533,0.0027657659
7348,0.0045756055,-0.4786533,0.0027657659
7349,0.0045756055,-0.4786533,0.0027657659
7350,0.0045756055,-0.4786533,0.0027657659
7351,0.0045756055,-0.4786533,0.0027657659
7352,0.0045756055,-0.4786533,0.0027657659
7353,0.0045756055,-0.4786533,0.0027657659
7354,0.0045756055,-0.4786533,0.0027657659
7355,0.0045756055,-0.4786533,0.0027657659
7356,0.0045756055,-0.4786533,0.0027657659
7357,0.0045756055,-0.4786533,0.0027657659
7358,0.0045756055,-0.4786533,0.0027657659
7359,0.0045756055,-0.4786533,0.0027657659
7360,0.0045756055,-0.4786533,0.0027657659
7361,0.0045756055,-0.4786533,0.0027657659
7362,0.0045756055,-0.4786533,0.0027657659
7363,0.0045756055,-0.4786533,0.0027657659
7364,0.0045756055,-0.4786533,0.0027657659
7365,0.0045756055,-0.4786533,0.0027657659
7366,0.0045756055,-0.4786533,0.0027657659
7367,0.0045756055,-0.4786533,0.0027657659
7368,0.0045756055,-0.4786533,0.0027657659
7369,0.0045756055,-0.4786533,0.0027657659
7370,0.0045756055,-0.4786533,0.0027657659
7371,0.0045756055,-0.4786533,0.0027657659
7372,0.0045756055,-0.4786533,0.0027657659
7373,0.0045756055,-0.4786533,0.0027657659
7374,0.0045756055,-0.4786533,0.0027657659
7375,0.0045756055,-0.4786533,0.0027657659
7376,0.0045756055,-0.4786533,0.0027657659
7377,0.0045756055,-0.4786533,0.0027657659
7378,0.0045756055,-0.4786533,0.0027657659
7379,0.0045756055,-0.4786533,0.0027657659
7380,0.0045756055,-0.4786533,0.0027657659
7381,0.0045756055,-0.4786533,0.0027657659
7382,0.0045756055,-0.4786533,0.0027657659
7383,0.0045756055,-0.4786533,0.0027657659
7384,0.0045756055,-0.4786533,0.0027657659
7385,0.0045756055,-0.4786533,0.0027657659
7386,0.0045756055,-0.4786533,0.0027657659
7387,0.0045756055,-0.4786533,0.0027657659
7388,0.0045756055,-0.4786533,0.0027657659
7389,0.0045756055,-0.4786533,0.0027657659
7390,0.0045756055,-0.4786533,0.0027657659
7391,0.0045756055,-0.4786533,0.0027657659
7392,0.0045756055,-0.4786533,0.0027657659
7393,0.0045756055,-0.4786533,0.0027657659
7394,0.0045756055,-0.4786533,0.0027657659
7395,0.0045756055,-0.4786533,0.0027657659
7396,0.0045756055,-0.4786533,0.0027657659
7397,0.0045756055,-0.4786533,0.0027657659
7398,0.0045756055,-0.4786533,0.0027657659
7399,0.0045756055,-0.4786533,0.0027657659
7400,0.0045756055,-0.4786533,0.0027657659
7401,0.0045756055,-0.4786533,0.0027657659
7402,0.0045756055,-0.4786533,0.0027657659
7403,0.0045756055,-0.4786533,0.0027657659
7404,0.0045756055,-0.4786533,0.0027657659
7405,0.0045756055,-0.4786533,0.0027657659
7406,0.0045756055,-0.4786533,0.0027657659
7407,0.0045756055,-0.4786533,0.0027657659
7408,0.0045756055,-0.4786533,0.0027657659
7409,0.0045756055,-0.4786533,0.0027657659
7410,0.0045756055,-0.4786533,0.0027657659
7411,0.0045756055,-0.4786533,0.0027657659
7412,0.0045756055,-0.4786533,0.0027657659
7413,0.0045756055,-0.4786533,0.0027657659
7414,0.0045756055,-0.4786533,0.0027657659
7415,0.0045756055,-0.4786533,0.0027657659
7416,0.0045756055,-0.4786533,0.0027657659
7417,0.0045756055,-0.4786533,0.0027657659
7418,0.0045756055,-0.4786533,0.0027657659
7419,0.0045756055,-0.4786533,0.0027657659
7420,0.0045756055,-0.4786533,0.0027657659
7421,0.0045756055,-0.4786533,0.0027657659
7422,0.0045756055,-0.4786533,0.0027657659
7423,0.0045756055,-0.4786533,0.0027657659
7424,0.0045756055,-0.4786533,0.0027657659
7425,0.0045756055,-0.4786533,0.0027657659
7426,0.0045756055,-0.4786533,0.0027657659
7427,0.0045756055,-0.4786533,0.0027657659
7428,0.0045756055,-0.4786533,0.0027657659
7429,0.0045756055,-0.4786533,0.0027657659
7430,0.0045756055,-0.4786533,0.0027657659
7431,0.0045756055,-0.4786533,0.0027657659
7432,0.0045756055,-0.4786533,0.0027657659
7433,0.0045756055,-0.4786533,0.0027657659
7434,0.0045756055,-0.4786533,0.0027657659
7435,0.0045756055,-0.4786533,0.0027657659
7436,0.0045756055,-0.4786533,0.0027657659
7437,0.0045756055,-0.4786533,0.0027657659
7438,0.0045756055,-0.4786533,0.0027657659
7439,0.0045756055,-0.4786533,0.0027657659
7440,0.0045756055,-0.4786533,0.0027657659
7441,0.0045756055,-0.4786533,0.0027657659
7442,0.0045756055,-0.4786533,0.0027657659
7443,0.0045756055,-0.4786533,0.0027657659
7444,0.0045756055,-0.4786533,0.0027657659
7445,0.0045756055,-0.4786533,0.0027657659
7446,0.0045756055,-0.4786533,0.0027657659
7447,0.0045756055,-0.4786533,0.0027657659
7448,0.0045756055,-0.4786533,0.0027657659
7449,0.0045756055,-0.4786533,0.0027657659
7450,0.0045756055,-0.4786533,0.0027657659
7451,0.0045756055,-0.4786533,0.0027657659
7452,0.0045756055,-0.4786533,0.0027657659
7453,0.0045756055,-0.4786533,0.0027657659
7454,0.0045756055,-0.4786533,0.0027657659
7455,0.0045756055,-0.4786533,0.0027657659
7456,0.0045756055,-0.4786533,0.0027657659
7457,0.0045756055,-0.4786533,0.0027657659
7458,0.0045756055,-0.4786533,0.0027657659
7459,0.0045756055,-0.4786533,0.0027657659
7460,0.0045756055,-0.4786533,0.0027657659
7461,0.0045756055,-0.4786533,0.0027657659
7462,0.0045756055,-0.4786533,0.0027657659
7463,0.0045756055,-0.4786533,0.0027657659
7464,0.0045756055,-0.4786533,0.0027657659
7465,0.0045756055,-0.4786533,0.0027657659
7466,0.0045756055,-0.4786533,0.0027657659
7467,0.0045756055,-0.4786533,0.0027657659
7468,0.0045756055,-0.4786533,0.0027657659
7469,0.0045756055,-0.4786533,0.0027657659
7470,0.0045756055,-0.4786533,0.0027657659
7471,0.0045756055,-0.4786533,0.0027657659
7472,0.0045756055,-0.4786533,0.0027657659
7473,0.0045756055,-0.4786533,0.0027657659
7474,0.0045756055,-0.4786533,0.0027657659
7475,0.0045756055,-0.4786533,0.0027657659
7476,0.0045756055,-0.4786533,0.0027657659
7477,0.0045756055,-0.4786533,0.0027657659
7478,0.0045756055,-0.4786533,0.0027657659
7479,0.0045756055,-0.4786533,0.0027657659
7480,0.0045756055,-0.4786533,0.0027657659
7481,0.0045756055,-0.4786533,0.0027657659
7482,0.0045756055,-0.4786533,0.0027657659
7483,0.0045756055,-0.4786533,0.0027657659
7484,0.0045756055,-0.4786533,0.0027657659
7485,0.0045756055,-0.4786533,0.0027657659
7486,0.0045756055,-0.4786533,0.0027657659
7487,0.0045756055,-0.4786533,0.0027657659
7488,0.0045756055,-0.4786533,0.0027657659
7489,0.0045756055,-0.4786533,0.0027657659
7490,0.0045756055,-0.4786533,0.0027657659
7491,0.0045756055,-0.4786533,0.0027657659
7492,0.0045756055,-0.4786533,0.0027657659
7493,0.0045756055,-0.4786533,0.0027657659
7494,0.0045756055,-0.4786533,0.0027657659
7495,0.0045756055,-0.4786533,0.0027657659
7496,0.0045756055,-0.4786533,0.0027657659
7497,0.0045756055,-0.4786533,0.0027657659
7498,0.0045756055,-0.4786533,0.0027657659
7499,0.0045756055,-0.4786533,0.0027657659
7500,0.0045756055,-0.4786533,0.0027657659
7501,0.0045756055,-0.4786533,0.0027657659
7502,0.0045756055,-0.4786533,0.0027657659
7503,0.0045756055,-0.4786533,0.0027657659
7504,0.0045756055,-0.4786533,0.0027657659
7505,0.0045756055,-0.4786533,0.0027657659
7506,0.0045756055,-0.4786533,0.0027657659
7507,0.0045756055,-0.4786533,0.0027657659
7508,0.0045756055,-0.4786533,0.0027657659
7509,0.0045756055,-0.4786533,0.0027657659
7510,0.0045756055,-0.4786533,0.0027657659
7511,0.0045756055,-0.4786533,0.0027657659
7512,0.0045756055,-0.4786533,0.0027657659
7513,0.0045756055,-0.4786533,0.0027657659
7514,0.0045756055,-0.4786533,0.0027657659
7515,0.0045756055,-0.4786533,0.0027657659
7516,0.0045756055,-0.4786533,0.0027657659
7517,0.0045756055,-0.4786533,0.0027657659
7518,0.0045756055,-0.4786533,0.0027657659
7519,0.0045756055,-0.4786533,0.0027657659
7520,0.0045756055,-0.4786533,0.0027657659
7521,0.0045756055,-0.4786533,0.0027657659
7522,0.0045756055,-0.4786533,0.0027657659
7523,0.0045756055,-0.4786533,0.0027657659
7524,0.0045756055,-0.4786533,0.0027657659
7525,0.0045756055,-0.4786533,0.0027657659
7526,0.0045756055,-0.4786533,0.0027657659
7527,0.0045756055,-0.4786533,0.0027657659
7528,0.0045756055,-0.4786533,0.0027657659
7529,0.0045756055,-0.4786533,0.0027657659
7530,0.0045756055,-0.4786533,0.0027657659
7531,0.0045756055,-0.4786533,0.0027657659
7532,0.0045756055,-0.4786533,0.0027657659
7533,0.0045756055,-0.4786533,0.0027657659
7534,0.0045756055,-0.4786533,0.0027657659
7535,0.0045756055,-0.4786533,0.0027657659
7536,0.0045756055,-0.4786533,0.0027657659
7537,0.0045756055,-0.4786533,0.0027657659
7538,0.0045756055,-0.4786533,0.0027657659
7539,0.0045756055,-0.4786533,0.0027657659
7540,0.0045756055,-0.4786533,0.0027657659
7541,0.0045756055,-0.4786533,0.0027657659
7542,0.0045756055,-0.4786533,0.0027657659
7543,0.0045756055,-0.4786533,0.0027657659
7544,0.0045756055,-0.4786533,0.0027657659
7545,0.0045756055,-0.4786533,0.0027657659
7546,0.0045756055,-0.4786533,0.0027657659
7547,0.0045756055,-0.4786533,0.0027657659
7548,0.0045756055,-0.4786533,0.0027657659
7549,0.0045756055,-0.4786533,0.0027657659
7550,0.0045756055,-0.4786533,0.0027657659
7551,0.0045756055,-0.4786533,0.0027657659
7552,0.0045756055,-0.4786533,0.0027657659
7553,0.0045756055,-0.4786533,0.0027657659
7554,0.0045756055,-0.4786533,0.0027657659
7555,0.0045756055,-0.4786533,0.0027657659
7556,0.0045756055,-0.4786533,0.0027657659
7557,0.0045756055,-0.4786533,0.0027657659
7558,0.0045756055,-0.4786533,0.0027657659
7559,0.0045756055,-0.4786533,0.0027657659
7560,0.0045756055,-0.4786533,0.0027657659
7561,0.0045756055,-0.4786533,0.0027657659
7562,0.0045756055,-0.4786533,0.0027657659
7563,0.0045756055,-0.4786533,0.0027657659
7564,0.0045756055,-0.4786533,0.0027657659
7565,0.0045756055,-0.4786533,0.0027657659
7566,0.0045756055,-0.4786533,0.0027657659
7567,0.0045756055,-0.4786533,0.0027657659
7568,0.0045756055,-0.4786533,0.0027657659
7569,0.0045756055,-0.4786533,0.0027657659
7570,0.0045756055,-0.4786533,0.0027657659
7571,0.0045756055,-0.4786533,0.0027657659
7572,0.0045756055,-0.4786533,0.0027657659
7573,0.0045756055,-0.4786533,0.0027657659
7574,0.0045756055,-0.4786533,0.0027657659
7575,0.0045756055,-0.4786533,0.0027657659
7576,0.0045756055,-0.4786533,0.0027657659
7577,0.0045756055,-0.4786533,0.0027657659
7578,0.0045756055,-0.4786533,0.0027657659
7579,0.0045756055,-0.4786533,0.0027657659
7580,0.0045756055,-0.4786533,0.0027657659
7581,0.0045756055,-0.4786533,0.0027657659
7582,0.0045756055,-0.4786533,0.0027657659
7583,0.0045756055,-0.4786533,0.0027657659
7584,0.0045756055,-0.4786533,0.0027657659
7585,0.0045756055,-0.4786533,0.0027657659
7586,0.0045756055,-0.4786533,0.0027657659
7587,0.0045756055,-0.4786533,0.0027657659
7588,0.0045756055,-0.4786533,0.0027657659
7589,0.0045756055,-0.4786533,0.0027657659
7590,0.0045756055,-0.4786533,0.0027657659
7591,0.0045756055,-0.4786533,0.0027657659
7592,0.0045756055,-0.4786533,0.0027657659
7593,0.0045756055,-0.4786533,0.0027657659
7594,0.0045756055,-0.4786533,0.0027657659
7595,0.0045756055,-0.4786533,0.0027657659
7596,0.0045756055,-0.4786533,0.0027657659
7597,0.0045756055,-0.4786533,0.0027657659
7598,0.0045756055,-0.4786533,0.0027657659
7599,0.0045756055,-0.4786533,0.0027657659
7600,0.0045756055,-0.4786533,0.0027657659
7601,0.0045756055,-0.4786533,0.0027657659
7602,0.0045756055,-0.4786533,0.0027657659
7603,0.0045756055,-0.4786533,0.0027657659
7604,0.0045756055,-0.4786533,0.0027657659
7605,0.0045756055,-0.4786533,0.0027657659
7606,0.0045756055,-0.4786533,0.0027657659
7607,0.0045756055,-0.4786533,0.0027657659
7608,0.0045756055,-0.4786533,0.0027657659
7609,0.0045756055,-0.4786533,0.0027657659
7610,0.0045756055,-0.4786533,0.0027657659
7611,0.0045756055,-0.4786533,0.0027657659
7612,0.0045756055,-0.4786533,0.0027657659
7613,0.0045756055,-0.4786533,0.0027657659
7614,0.0045756055,-0.4786533,0.0027657659
7615,0.0045756055,-0.4786533,0.0027657659
7616,0.0045756055,-0.4786533,0.0027657659
7617,0.0045756055,-0.4786533,0.0027657659
7618,0.0045756055,-0.4786533,0.0027657659
7619,0.0045756055,-0.4786533,0.0027657659
7620,0.0045756055,-0.4786533,0.0027657659
7621,0.0045756055,-0.4786533,0.0027657659
7622,0.0045756055,-0.4786533,0.0027657659
7623,0.0045756055,-0.4786533,0.0027657659
7624,0.0045756055,-0.4786533,0.0027657659
7625,0.0045756055,-0.4786533,0.0027657659
7626,0.0045756055,-0.4786533,0.0027657659
7627,0.0045756055,-0.4786533,0.0027657659
7628,0.0045756055,-0.4786533,0.0027657659
7629,0.0045756055,-0.4786533,0.0027657659
7630,0.0045756055,-0.4786533,0.0027657659
7631,0.0045756055,-0.4786533,0.0027657659
7632,0.0045756055,-0.4786533,0.0027657659
7633,0.0045756055,-0.4786533,0.0027657659
7634,0.0045756055,-0.4786533,0.0027657659
7635,0.0045756055,-0.4786533,0.0027657659
7636,0.0045756055,-0.4786533,0.0027657659
7637,0.0045756055,-0.4786533,0.0027657659
7638,0.0045756055,-0.4786533,0.0027657659
7639,0.0045756055,-0.4786533,0.0027657659
7640,0.0045756055,-0.4786533,0.0027657659
7641,0.0045756055,-0.4786533,0.0027657659
7642,0.0045756055,-0.4786533,0.0027657659
7643,0.0045756055,-0.4786533,0.0027657659
7644,0.0045756055,-0.4786533,0.0027657659
7645,0.0045756055,-0.4786533,0.0027657659
7646,0.0045756055,-0.4786533,0.0027657659
7647,0.0045756055,-0.4786533,0.0027657659
7648,0.0045756055,-0.4786533,0.0027657659
7649,0.0045756055,-0.4786533,0.0027657659
7650,0.0045756055,-0.4786533,0.0027657659
7651,0.0045756055,-0.4786533,0.0027657659
7652,0.0045756055,-0.4786533,0.0027657659
7653,0.0045756055,-0.4786533,0.0027657659
7654,0.0045756055,-0.4786533,0.0027657659
7655,0.0045756055,-0.4786533,0.0027657659
7656,0.0045756055,-0.4786533,0.0027657659
7657,0.0045756055,-0.4786533,0.0027657659
7658,0.0045756055,-0.4786533,0.0027657659
7659,0.0045756055,-0.4786533,0.0027657659
7660,0.0045756055,-0.4786533,0.0027657659
7661,0.0045756055,-0.4786533,0.0027657659
7662,0.0045756055,-0.4786533,0.0027657659
7663,0.0045756055,-0.4786533,0.0027657659
7664,0.0045756055,-0.4786533,0.0027657659
7665,0.0045756055,-0.4786533,0.0027657659
7666,0.0045756055,-0.4786533,0.0027657659
7667,0.0045756055,-0.4786533,0.0027657659
7668,0.0045756055,-0.4786533,0.0027657659
7669,0.0045756055,-0.4786533,0.0027657659
7670,0.0045756055,-0.4786533,0.0027657659
7671,0.0045756055,-0.4786533,0.0027657659
7672,0.0045756055,-0.4786533,0.0027657659
7673,0.0045756055,-0.4786533,0.0027657659
7674,0.0045756055,-0.4786533,0.0027657659
7675,0.0045756055,-0.4786533,0.0027657659
7676,0.0045756055,-0.4786533,0.0027657659
7677,0.0045756055,-0.4786533,0.0027657659
7678,0.0045756055,-0.4786533,0.0027657659
7679,0.0045756055,-0.4786533,0.0027657659
7680,0.0045756055,-0.4786533,0.0027657659
7681,0.0045756055,-0.4786533,0.0027657659
7682,0.0045756055,-0.4786533,0.0027657659
7683,0.0045756055,-0.4786533,0.0027657659
7684,0.0045756055,-0.4786533,0.0027657659
7685,0.0045756055,-0.4786533,0.0027657659
7686,0.0045756055,-0.4786533,0.0027657659
7687,0.0045756055,-0.4786533,0.0027657659
7688,0.0045756055,-0.4786533,0.0027657659
7689,0.0045756055,-0.4786533,0.0027657659
7690,0.0045756055,-0.4786533,0.0027657659
7691,0.0045756055,-0.4786533,0.0027657659
7692,0.0045756055,-0.4786533,0.0027657659
7693,0.0045756055,-0.4786533,0.0027657659
7694,0.0045756055,-0.4786533,0.0027657659
7695,0.0045756055,-0.4786533,0.0027657659
7696,0.0045756055,-0.4786533,0.0027657659
7697,0.0045756055,-0.4786533,0.0027657659
7698,0.0045756055,-0.4786533,0.0027657659
7699,0.0045756055,-0.4786533,0.0027657659
7700,0.0045756055,-0.4786533,0.0027657659
7701,0.0045756055,-0.4786533,0.0027657659
7702,0.0045756055,-0.4786533,0.0027657659
7703,0.0045756055,-0.4786533,0.0027657659
7704,0.0045756055,-0.4786533,0.0027657659
7705,0.0045756055,-0.4786533,0.0027657659
7706,0.0045756055,-0.4786533,0.0027657659
7707,0.0045756055,-0.4786533,0.0027657659
7708,0.0045756055,-0.4786533,0.0027657659
7709,0.0045756055,-0.4786533,0.0027657659
7710,0.0045756055,-0.4786533,0.0027657659
7711,0.0045756055,-0.4786533,0.0027657659
7712,0.0045756055,-0.4786533,0.0027657659
7713,0.0045756055,-0.4786533,0.0027657659
7714,0.0045756055,-0.4786533,0.0027657659
7715,0.0045756055,-0.4786533,0.0027657659
7716,0.0045756055,-0.4786533,0.0027657659
7717,0.0045756055,-0.4786533,0.0027657659
7718,0.0045756055,-0.4786533,0.0027657659
7719,0.0045756055,-0.4786533,0.0027657659
7720,0.0045756055,-0.4786533,0.0027657659
7721,0.0045756055,-0.4786533,0.0027657659
7722,0.0045756055,-0.4786533,0.0027657659
7723,0.0045756055,-0.4786533,0.0027657659
7724,0.0045756055,-0.4786533,0.0027657659
7725,0.0045756055,-0.4786533,0.0027657659
7726,0.0045756055,-0.4786533,0.0027657659
7727,0.0045756055,-0.4786533,0.0027657659
7728,0.0045756055,-0.4786533,0.0027657659
7729,0.0045756055,-0.4786533,0.0027657659
7730,0.0045756055,-0.4786533,0.0027657659
7731,0.0045756055,-0.4786533,0.0027657659
7732,0.0045756055,-0.4786533,0.0027657659
7733,0.0045756055,-0.4786533,0.0027657659
7734,0.0045756055,-0.4786533,0.0027657659
7735,0.0045756055,-0.4786533,0.0027657659
7736,0.0045756055,-0.4786533,0.0027657659
7737,0.0045756055,-0.4786533,0.0027657659
7738,0.0045756055,-0.4786533,0.0027657659
7739,0.0045756055,-0.4786533,0.0027657659
7740,0.0045756055,-0.4786533,0.0027657659
7741,0.0045756055,-0.4786533,0.0027657659
7742,0.0045756055,-0.4786533,0.0027657659
7743,0.0045756055,-0.4786533,0.0027657659
7744,0.0045756055,-0.4786533,0.0027657659
7745,0.0045756055,-0.4786533,0.0027657659
7746,0.0045756055,-0.4786533,0.0027657659
7747,0.0045756055,-0.4786533,0.0027657659
7748,0.0045756055,-0.4786533,0.0027657659
7749,0.0045756055,-0.4786533,0.0027657659
7750,0.0045756055,-0.4786533,0.0027657659
7751,0.0045756055,-0.4786533,0.0027657659
7752,0.0045756055,-0.4786533,0.0027657659
7753,0.0045756055,-0.4786533,0.0027657659
7754,0.0045756055,-0.4786533,0.0027657659
7755,0.0045756055,-0.4786533,0.0027657659
7756,0.0045756055,-0.4786533,0.0027657659
7757,0.0045756055,-0.4786533,0.0027657659
7758,0.0045756055,-0.4786533,0.0027657659
7759,0.0045756055,-0.4786533,0.0027657659
7760,0.0045756055,-0.4786533,0.0027657659
7761,0.0045756055,-0.4786533,0.0027657659
7762,0.0045756055,-0.4786533,0.0027657659
7763,0.0045756055,-0.4786533,0.0027657659
7764,0.0045756055,-0.4786533,0.0027657659
7765,0.0045756055,-0.4786533,0.0027657659
7766,0.0045756055,-0.4786533,0.0027657659
7767,0.0045756055,-0.4786533,0.0027657659
7768,0.0045756055,-0.4786533,0.0027657659
7769,0.0045756055,-0.4786533,0.0027657659
7770,0.0045756055,-0.4786533,0.0027657659
7771,0.0045756055,-0.4786533,0.0027657659
7772,0.0045756055,-0.4786533,0.0027657659
7773,0.0045756055,-0.4786533,0.0027657659
7774,0.0045756055,-0.4786533,0.0027657659
7775,0.0045756055,-0.4786533,0.0027657659
7776,0.0045756055,-0.4786533,0.0027657659
7777,0.0045756055,-0.4786533,0.0027657659
7778,0.0045756055,-0.4786533,0.0027657659
7779,0.0045756055,-0.4786533,0.0027657659
7780,0.0045756055,-0.4786533,0.0027657659
7781,0.0045756055,-0.4786533,0.0027657659
7782,0.0045756055,-0.4786533,0.0027657659
7783,0.0045756055,-0.4786533,0.0027657659
7784,0.0045756055,-0.4786533,0.0027657659
7785,0.0045756055,-0.4786533,0.0027657659
7786,0.0045756055,-0.4786533,0.0027657659
7787,0.0045756055,-0.4786533,0.0027657659
7788,0.0045756055,-0.4786533,0.0027657659
